Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,negative regulation of cell adhesion (GO:0007162),1/73,0.1202279409824491,0.1730283423634654,0,0,8.126225490196079,17.21431840365986,TGFBI
GO_Biological_Process_2021,regulation of actin filament polymerization (GO:0030833),1/73,0.1202279409824491,0.1730283423634654,0,0,8.126225490196079,17.21431840365986,MYADM
GO_Biological_Process_2021,granulocyte chemotaxis (GO:0071621),1/73,0.1202279409824491,0.1730283423634654,0,0,8.126225490196079,17.21431840365986,ADGRE2
GO_Biological_Process_2021,regulation of stress fiber assembly (GO:0051492),1/74,0.1217731797892206,0.173321176155179,0,0,8.01450443190975,16.875301635263398,TACSTD2
GO_Biological_Process_2021,regulation of cytokine-mediated signaling pathway (GO:0001959),1/74,0.1217731797892206,0.173321176155179,0,0,8.01450443190975,16.875301635263398,IFNG
GO_Biological_Process_2021,regulation of peptide hormone secretion (GO:0090276),1/74,0.1217731797892206,0.173321176155179,0,0,8.01450443190975,16.875301635263398,IFNG
GO_Biological_Process_2021,positive regulation of multicellular organismal process (GO:0051240),2/345,0.121860868183332,0.173321176155179,0,0,3.467090732396855,7.297793679301719,IFNG;KSR2
GO_Biological_Process_2021,positive regulation of immune response (GO:0050778),1/75,0.1233157819601143,0.1743677966491412,0,0,7.905802861685214,16.546899785939424,IFNG
GO_Biological_Process_2021,positive regulation of T cell activation (GO:0050870),1/75,0.1233157819601143,0.1743677966491412,0,0,7.905802861685214,16.546899785939424,HLA-DPB1
GO_Biological_Process_2021,cellular response to DNA damage stimulus (GO:0006974),2/350,0.1247613395204555,0.1745102007321964,0,0,3.416405433646813,7.110744504578268,NFATC2;MNDA
GO_Biological_Process_2021,regulation of T cell proliferation (GO:0042129),1/76,0.1248557518640663,0.1745102007321964,0,0,7.8,16.22865030634214,HLA-DPB1
GO_Biological_Process_2021,positive regulation of interleukin-6 production (GO:0032755),1/76,0.1248557518640663,0.1745102007321964,0,0,7.8,16.22865030634214,IFNG
GO_Biological_Process_2021,phospholipid metabolic process (GO:0006644),1/76,0.1248557518640663,0.1745102007321964,0,0,7.8,16.22865030634214,PLBD1
GO_Biological_Process_2021,positive regulation of tumor necrosis factor production (GO:0032760),1/77,0.1263930938243751,0.1756465630510657,0,0,7.696981424148607,15.920116462123724,IFNG
GO_Biological_Process_2021,phosphatidylcholine metabolic process (GO:0046470),1/77,0.1263930938243751,0.1756465630510657,0,0,7.696981424148607,15.920116462123724,PLBD1
GO_Biological_Process_2021,negative regulation of apoptotic signaling pathway (GO:2001234),1/78,0.1279278122348632,0.1767663502390559,0,0,7.596638655462184,15.620885575835253,TCF7L2
GO_Biological_Process_2021,negative regulation of protein serine/threonine kinase activity (GO:0071901),1/78,0.1279278122348632,0.1767663502390559,0,0,7.596638655462184,15.620885575835253,CDKN1C
GO_Biological_Process_2021,positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060),1/79,0.1294599114144399,0.1783751620341005,0,0,7.498868778280543,15.3305674244154,PYHIN1
GO_Biological_Process_2021,negative regulation of cell cycle (GO:0045786),1/80,0.1309893957070499,0.1789573434307584,0,0,7.403574087862993,15.04879274820452,CDKN1C
GO_Biological_Process_2021,negative regulation of extrinsic apoptotic signaling pathway (GO:2001237),1/80,0.1309893957070499,0.1789573434307584,0,0,7.403574087862993,15.04879274820452,TCF7L2
GO_Biological_Process_2021,regulation of protein localization to plasma membrane (GO:1903076),1/80,0.1309893957070499,0.1789573434307584,0,0,7.403574087862993,15.04879274820452,IFNG
GO_Biological_Process_2021,positive regulation of cellular amide metabolic process (GO:0034250),1/81,0.1325162694519393,0.1795262309614262,0,0,7.310661764705882,14.775211883262765,IFNG
GO_Biological_Process_2021,negative regulation of protein modification process (GO:0031400),1/81,0.1325162694519393,0.1795262309614262,0,0,7.310661764705882,14.775211883262765,MYADM
GO_Biological_Process_2021,positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557),1/81,0.1325162694519393,0.1795262309614262,0,0,7.310661764705882,14.775211883262765,IFNG
GO_Biological_Process_2021,cell-cell junction organization (GO:0045216),1/82,0.1340405369705902,0.1810854050995438,0,0,7.22004357298475,14.509493497568982,MYADM
GO_Biological_Process_2021,vascular transport (GO:0010232),1/84,0.1370812705553654,0.1846789339426451,0,0,7.045357902197023,14.00040356878682,SLC38A3
GO_Biological_Process_2021,positive regulation of protein catabolic process (GO:0045732),1/85,0.1385977452810347,0.1861757288245127,0,0,6.961134453781512,13.75645092706046,IFNG
GO_Biological_Process_2021,glucose homeostasis (GO:0042593),1/86,0.140111630971025,0.1861757288245127,0,0,6.8788927335640135,13.519196644704603,TCF7L2
GO_Biological_Process_2021,regulation of interferon-gamma production (GO:0032649),1/86,0.140111630971025,0.1861757288245127,0,0,6.8788927335640135,13.519196644704603,HLA-DPB1
GO_Biological_Process_2021,transport across blood-brain barrier (GO:0150104),1/86,0.140111630971025,0.1861757288245127,0,0,6.8788927335640135,13.519196644704603,SLC38A3
GO_Biological_Process_2021,regulation of neuron death (GO:1901214),1/86,0.140111630971025,0.1861757288245127,0,0,6.8788927335640135,13.519196644704603,IFNG
GO_Biological_Process_2021,negative regulation of cell population proliferation (GO:0008285),2/379,0.141907211511004,0.188046441483161,0,0,3.1489430110119767,6.148569048801971,CDKN1C;IFNG
GO_Biological_Process_2021,sensory perception of mechanical stimulus (GO:0050954),1/88,0.1431316525410458,0.189152183875769,0,0,6.720081135902637,13.063773384208776,CRYM
GO_Biological_Process_2021,positive regulation of inflammatory response (GO:0050729),1/89,0.1446377969445029,0.1901065894799022,0,0,6.643382352941177,12.84513001123998,IFNG
GO_Biological_Process_2021,second-messenger-mediated signaling (GO:0019932),1/89,0.1446377969445029,0.1901065894799022,0,0,6.643382352941177,12.84513001123998,KSR2
GO_Biological_Process_2021,positive regulation of autophagy (GO:0010508),1/90,0.1461413694948877,0.1908530230547183,0,0,6.568407138136154,12.63223476754404,IFNG
GO_Biological_Process_2021,cellular amino acid catabolic process (GO:0009063),1/90,0.1461413694948877,0.1908530230547183,0,0,6.568407138136154,12.63223476754404,CRYM
GO_Biological_Process_2021,regulation of stem cell differentiation (GO:2000736),1/91,0.1476423744129261,0.1908530230547183,0,0,6.495098039215686,12.42487780398028,TACSTD2
GO_Biological_Process_2021,sensory perception of sound (GO:0007605),1/91,0.1476423744129261,0.1908530230547183,0,0,6.495098039215686,12.42487780398028,CRYM
GO_Biological_Process_2021,positive regulation of transport (GO:0051050),1/91,0.1476423744129261,0.1908530230547183,0,0,6.495098039215686,12.42487780398028,IFNG
GO_Biological_Process_2021,regulation of cell population proliferation (GO:0042127),3/764,0.1482459398588372,0.1908530230547183,0,0,2.365801576872536,4.51603753281484,TCF7L2;IFNG;STAT4
GO_Biological_Process_2021,positive regulation of cellular component biogenesis (GO:0044089),1/92,0.1491408159540994,0.1908530230547183,0,0,6.4234001292824825,12.222859084947466,IFNG
GO_Biological_Process_2021,T cell activation (GO:0042110),1/92,0.1491408159540994,0.1908530230547183,0,0,6.4234001292824825,12.222859084947466,TNFRSF4
GO_Biological_Process_2021,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100),1/92,0.1491408159540994,0.1908530230547183,0,0,6.4234001292824825,12.222859084947466,CDKN1C
GO_Biological_Process_2021,Wnt signaling pathway (GO:0016055),1/92,0.1491408159540994,0.1908530230547183,0,0,6.4234001292824825,12.222859084947466,TCF7L2
GO_Biological_Process_2021,positive regulation of peptidyl-serine phosphorylation (GO:0033138),1/93,0.1506366983966586,0.1922599966378406,0,0,6.353260869565218,12.025987830355326,IFNG
GO_Biological_Process_2021,positive regulation of epithelial cell migration (GO:0010634),1/94,0.1521300259705773,0.1926450720515143,0,0,6.284629981024668,11.834081997339505,IFNG
GO_Biological_Process_2021,negative regulation of MAPK cascade (GO:0043409),1/94,0.1521300259705773,0.1926450720515143,0,0,6.284629981024668,11.834081997339505,PSCA
GO_Biological_Process_2021,regulation of kinase activity (GO:0043549),1/94,0.1521300259705773,0.1926450720515143,0,0,6.284629981024668,11.834081997339505,CDKN1C
GO_Biological_Process_2021,positive regulation of cold-induced thermogenesis (GO:0120162),1/97,0.1565947217578647,0.1977823959702197,0,0,6.087316176470588,11.28645762392911,KSR2
GO_Biological_Process_2021,antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886),1/98,0.15807787212422,0.1986211605705873,0,0,6.0242571255306245,11.112751366206078,HLA-DPB1
GO_Biological_Process_2021,positive regulation of defense response (GO:0031349),1/98,0.15807787212422,0.1986211605705873,0,0,6.0242571255306245,11.112751366206078,IFNG
GO_Biological_Process_2021,antigen processing and presentation of peptide antigen via MHC class II (GO:0002495),1/100,0.1610365757741949,0.2007782500012456,0,0,5.901960784313726,10.777710825180796,HLA-DPB1
GO_Biological_Process_2021,regulation of transforming growth factor beta receptor signaling pathway (GO:0017015),1/100,0.1610365757741949,0.2007782500012456,0,0,5.901960784313726,10.777710825180796,CDKN1C
GO_Biological_Process_2021,organic acid transport (GO:0015849),1/100,0.1610365757741949,0.2007782500012456,0,0,5.901960784313726,10.777710825180796,SLC38A3
GO_Biological_Process_2021,positive regulation of protein localization to membrane (GO:1905477),1/101,0.1625121374355887,0.202098427323745,0,0,5.8426470588235295,10.616104827180717,IFNG
GO_Biological_Process_2021,calcium-mediated signaling (GO:0019722),1/102,0.1639851779443591,0.2034087245601385,0,0,5.784507862550961,10.458270092263708,KSR2
GO_Biological_Process_2021,antigen processing and presentation of exogenous peptide antigen (GO:0002478),1/103,0.1654557014309704,0.2047092224337262,0,0,5.727508650519031,10.304084661682172,HLA-DPB1
GO_Biological_Process_2021,positive regulation of cellular metabolic process (GO:0031325),1/105,0.1683892141223601,0.207808572135737,0,0,5.6167986425339365,10.006198878068648,IFNG
GO_Biological_Process_2021,small GTPase mediated signal transduction (GO:0007264),1/106,0.1698522116392294,0.2080260672854199,0,0,5.563025210084033,9.862278864903406,KSR2
GO_Biological_Process_2021,positive regulation of protein serine/threonine kinase activity (GO:0071902),1/106,0.1698522116392294,0.2080260672854199,0,0,5.563025210084033,9.862278864903406,IFNG
GO_Biological_Process_2021,chromosome organization (GO:0051276),1/106,0.1698522116392294,0.2080260672854199,0,0,5.563025210084033,9.862278864903406,TCF7L2
GO_Biological_Process_2021,regulation of nucleic acid-templated transcription (GO:1903506),2/430,0.1731822307487152,0.2115702315192113,0,0,2.766496743132257,4.850805494277645,BHLHE40;NFATC2
GO_Biological_Process_2021,regulation of interleukin-6 production (GO:0032675),1/110,0.1756792397110093,0.2140814855774862,0,0,5.357798165137615,9.31772240223673,IFNG
GO_Biological_Process_2021,Fc-epsilon receptor signaling pathway (GO:0038095),1/111,0.1771297769325319,0.2147698545306949,0,0,5.3088235294117645,9.188897249327365,NFATC2
GO_Biological_Process_2021,regulation of Wnt signaling pathway (GO:0030111),1/111,0.1771297769325319,0.2147698545306949,0,0,5.3088235294117645,9.188897249327365,SALL1
GO_Biological_Process_2021,Fc receptor signaling pathway (GO:0038093),1/112,0.178577834465367,0.2154483823773707,0,0,5.260731319554849,9.062823482157956,NFATC2
GO_Biological_Process_2021,phosphatidylinositol metabolic process (GO:0046488),1/112,0.178577834465367,0.2154483823773707,0,0,5.260731319554849,9.062823482157956,PLBD1
GO_Biological_Process_2021,negative regulation of cell motility (GO:2000146),1/114,0.1814665270196761,0.2178496673379775,0,0,5.1671004685059865,8.81860803918774,TACSTD2
GO_Biological_Process_2021,positive regulation of cellular component organization (GO:0051130),1/114,0.1814665270196761,0.2178496673379775,0,0,5.1671004685059865,8.81860803918774,IFNG
GO_Biological_Process_2021,regulation of protein-containing complex assembly (GO:0043254),1/116,0.1843453501496182,0.220215504489076,0,0,5.076726342710997,8.5844618656567,IFNG
GO_Biological_Process_2021,tumor necrosis factor-mediated signaling pathway (GO:0033209),1/116,0.1843453501496182,0.220215504489076,0,0,5.076726342710997,8.5844618656567,TNFRSF4
GO_Biological_Process_2021,positive regulation of protein-containing complex assembly (GO:0031334),1/118,0.1872143366416631,0.2225464540960946,0,0,4.989441930618401,8.359815609020378,IFNG
GO_Biological_Process_2021,regulation of protein binding (GO:0043393),1/118,0.1872143366416631,0.2225464540960946,0,0,4.989441930618401,8.359815609020378,TCF7L2
GO_Biological_Process_2021,epithelium development (GO:0060429),1/122,0.1929229299861709,0.2287716895924031,0,0,4.823529411764706,7.936946394042253,SALL1
GO_Biological_Process_2021,positive regulation of epithelial cell proliferation (GO:0050679),1/123,0.1943439812633665,0.2298947095432507,0,0,4.7837512054001925,7.836385269146254,TCF7L2
GO_Biological_Process_2021,regulation of tumor necrosis factor production (GO:0032680),1/124,0.1957626017989517,0.2304486938652708,0,0,4.744619799139167,7.737775389195103,IFNG
GO_Biological_Process_2021,non-canonical Wnt signaling pathway (GO:0035567),1/124,0.1957626017989517,0.2304486938652708,0,0,4.744619799139167,7.737775389195103,TCF7L2
GO_Biological_Process_2021,regulation of phosphorylation (GO:0042325),1/125,0.1971787956438155,0.2304489046225131,0,0,4.70611954459203,7.641064501976653,CDKN1C
GO_Biological_Process_2021,regulation of protein secretion (GO:0050708),1/125,0.1971787956438155,0.2304489046225131,0,0,4.70611954459203,7.641064501976653,IFNG
GO_Biological_Process_2021,regulation of cellular macromolecule biosynthetic process (GO:2000112),2/468,0.1971882379759648,0.2304489046225131,0,0,2.535960462999089,4.117376490641038,BHLHE40;NFATC2
GO_Biological_Process_2021,circulatory system development (GO:0072359),1/126,0.1985925668035064,0.2315321992781265,0,0,4.668235294117647,7.546202147771418,SALL1
GO_Biological_Process_2021,positive regulation of cell population proliferation (GO:0008284),2/474,0.2010205142589849,0.2338008379271168,0,0,2.502953261427838,4.015608847848309,TCF7L2;IFNG
GO_Biological_Process_2021,positive regulation of macromolecule biosynthetic process (GO:0010557),1/129,0.2028193845312859,0.2353287117169226,0,0,4.558134191176471,7.272227003797059,IFNG
GO_Biological_Process_2021,G2/M transition of mitotic cell cycle (GO:0000086),1/130,0.2042235051814697,0.2363923627995532,0,0,4.522571819425445,7.184287464777083,CCNB2
GO_Biological_Process_2021,cell cycle G2/M phase transition (GO:0044839),1/131,0.2056252232488539,0.2374481744659384,0,0,4.487556561085973,7.097968534671513,CCNB2
GO_Biological_Process_2021,regulation of cell motility (GO:2000145),1/133,0.2084214674304456,0.2401054909828174,0,0,4.419117647058823,6.930029199904228,TACSTD2
GO_Biological_Process_2021,positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731),1/134,0.2098160015541602,0.2411392434923404,0,0,4.385670057496683,6.848330434159137,IFNG
GO_Biological_Process_2021,protein localization to plasma membrane (GO:0072659),1/136,0.2125979136291591,0.2431839342220334,0,0,4.3202614379084965,6.689288145502751,MYADM
GO_Biological_Process_2021,negative regulation of inflammatory response to antigenic stimulus (GO:0002862),1/136,0.2125979136291591,0.2431839342220334,0,0,4.3202614379084965,6.689288145502751,MC5R
GO_Biological_Process_2021,regulation of inflammatory response to antigenic stimulus (GO:0002861),1/137,0.2139852995496637,0.2441949888978516,0,0,4.288278546712803,6.611873529216499,MC5R
GO_Biological_Process_2021,positive regulation of response to external stimulus (GO:0032103),1/139,0.2167529508272539,0.2467727257070848,0,0,4.225703324808184,6.461087915472565,IFNG
GO_Biological_Process_2021,protein localization to cell periphery (GO:1990778),1/140,0.2181332241144601,0.2477625613478059,0,0,4.195090986034701,6.387652282255542,MYADM
GO_Biological_Process_2021,Ras protein signal transduction (GO:0007265),1/142,0.2208866855834599,0.2503038376354627,0,0,4.135168961201502,6.244541159650636,KSR2
GO_Biological_Process_2021,nitrogen compound transport (GO:0071705),1/143,0.2222598816197792,0.2512728265398436,0,0,4.105840927920464,6.1748067876644415,SLC38A3
GO_Biological_Process_2021,negative regulation of cell migration (GO:0030336),1/144,0.2236307264117295,0.2522346565341601,0,0,4.076923076923077,6.106248761885597,TACSTD2
GO_Biological_Process_2021,regulation of cytokine production (GO:0001817),1/150,0.2318066375138694,0.2608496965063264,0,0,3.9115673114883536,5.718131378052143,IFNG
GO_Biological_Process_2021,negative regulation of protein phosphorylation (GO:0001933),1/152,0.2345133076598889,0.2632846162385326,0,0,3.859368913128165,5.597022533103205,MYADM
GO_Biological_Process_2021,positive regulation of Wnt signaling pathway (GO:0030177),1/153,0.2358631663536064,0.2641885350611989,0,0,3.8337848297213615,5.537915396582044,SALL1
GO_Biological_Process_2021,positive regulation of protein kinase activity (GO:0045860),1/154,0.2372107126148021,0.2650857041893527,0,0,3.808535178777393,5.479744980597112,IFNG
GO_Biological_Process_2021,T cell receptor signaling pathway (GO:0050852),1/158,0.2425778499893583,0.270460361482388,0,0,3.7107530910453352,5.25603160877981,HLA-DPB1
GO_Biological_Process_2021,positive regulation of protein kinase B signaling (GO:0051897),1/161,0.2465791100602696,0.2742909825211715,0,0,3.640625,5.097138594647822,TCF7L2
GO_Biological_Process_2021,heart development (GO:0007507),1/164,0.2505598333610331,0.278081279588332,0,0,3.573078311079033,4.945345946180814,SALL1
GO_Biological_Process_2021,negative regulation of canonical Wnt signaling pathway (GO:0090090),1/165,0.2518821951094791,0.2789106498358387,0,0,3.551111908177905,4.896251012847069,TCF7L2
GO_Biological_Process_2021,glycerophospholipid biosynthetic process (GO:0046474),1/177,0.2675748065991241,0.2956122578600801,0,0,3.306985294117647,4.359784238097281,ABHD5
GO_Biological_Process_2021,negative regulation of immune response (GO:0050777),1/178,0.2688679935057444,0.2956938250573379,0,0,3.288135593220339,4.319080365359729,MC5R
GO_Biological_Process_2021,regulation of mitotic cell cycle (GO:0007346),1/178,0.2688679935057444,0.2956938250573379,0,0,3.288135593220339,4.319080365359729,CDKN1C
GO_Biological_Process_2021,protein stabilization (GO:0050821),1/179,0.2701589622484132,0.2957722272922807,0,0,3.2694976867151357,4.278937913532702,PYHIN1
GO_Biological_Process_2021,RNA processing (GO:0006396),1/179,0.2701589622484132,0.2957722272922807,0,0,3.2694976867151357,4.278937913532702,TSEN54
GO_Biological_Process_2021,positive regulation of cellular biosynthetic process (GO:0031328),1/180,0.2714477165039483,0.296513834469403,0,0,3.2510680249753534,4.239346314695003,IFNG
GO_Biological_Process_2021,negative regulation of cytokine production (GO:0001818),1/182,0.2740185963517387,0.2986494814170636,0,0,3.2148196295092624,4.161774665278728,IFNG
GO_Biological_Process_2021,negative regulation of cell differentiation (GO:0045596),1/191,0.2854789089465554,0.309747809483399,0,0,3.0611455108359134,3.837412605362425,IFNG
GO_Biological_Process_2021,negative regulation of Wnt signaling pathway (GO:0030178),1/191,0.2854789089465554,0.309747809483399,0,0,3.0611455108359134,3.837412605362425,TCF7L2
GO_Biological_Process_2021,cellular response to tumor necrosis factor (GO:0071356),1/194,0.2892598112863649,0.3131495724863549,0,0,3.0131057604388904,3.737546759553702,TNFRSF4
GO_Biological_Process_2021,protein localization to membrane (GO:0072657),1/195,0.2905157876975185,0.3138088129917516,0,0,2.997422680412371,3.7051062546633786,MYADM
GO_Biological_Process_2021,negative regulation of intracellular signal transduction (GO:1902532),1/198,0.2942707941583518,0.3171585225928902,0,0,2.9513287548521947,3.610227263492937,MYADM
GO_Biological_Process_2021,generation of neurons (GO:0048699),1/202,0.2992474502111497,0.321807124949906,0,0,2.8920105355575068,3.489165755361183,BHLHE40
GO_Biological_Process_2021,regulation of inflammatory response (GO:0050727),1/206,0.304190007714361,0.3263985702244803,0,0,2.835007173601148,3.373949826333932,IFNG
GO_Biological_Process_2021,regulation of protein kinase B signaling (GO:0051896),1/207,0.3054203457926292,0.3269952929567884,0,0,2.8211022272986863,3.346014191141734,TCF7L2
GO_Biological_Process_2021,mitotic cell cycle phase transition (GO:0044772),1/209,0.3078746851015399,0.3288969653617772,0,0,2.793693438914027,3.291145324218324,CCNB2
GO_Biological_Process_2021,negative regulation of inflammatory response (GO:0050728),1/212,0.3115404048259922,0.3313532814486978,0,0,2.7535545023696684,3.2112675102149244,MC5R
GO_Biological_Process_2021,phosphate-containing compound metabolic process (GO:0006796),1/212,0.3115404048259922,0.3313532814486978,0,0,2.7535545023696684,3.2112675102149244,PLBD1
GO_Biological_Process_2021,positive regulation of protein modification process (GO:0031401),1/214,0.3139737326922577,0.3332106353517395,0,0,2.727423363711682,3.159572550770988,IFNG
GO_Biological_Process_2021,extracellular structure organization (GO:0043062),1/216,0.3163987049417623,0.3350510303422592,0,0,2.7017783857729136,3.109077248971038,TGFBI
GO_Biological_Process_2021,external encapsulating structure organization (GO:0045229),1/217,0.3176080664227262,0.3355989372876302,0,0,2.689133986928105,3.084267675978225,TGFBI
GO_Biological_Process_2021,positive regulation of cell motility (GO:2000147),1/221,0.3224247623095703,0.3399478472176991,0,0,2.639705882352941,2.987844720448132,MYADM
GO_Biological_Process_2021,regulation of autophagy (GO:0010506),1/231,0.3343224581412416,0.3517275318839526,0,0,2.523657289002557,2.765043362853908,IFNG
GO_Biological_Process_2021,regulation of ERK1 and ERK2 cascade (GO:0070372),1/238,0.3425298305903255,0.3595821814638698,0,0,2.4482501861504096,2.623046750239322,PSCA
GO_Biological_Process_2021,membrane organization (GO:0061024),1/242,0.3471755334899703,0.3636719951244829,0,0,2.4071271662191847,2.5465594458305887,MYADM
GO_Biological_Process_2021,positive regulation of signal transduction (GO:0009967),1/252,0.3586507136968598,0.3744568383745049,0,0,2.310053902038903,2.3687438394087645,SALL1
GO_Biological_Process_2021,regulation of canonical Wnt signaling pathway (GO:0060828),1/253,0.3597873952216893,0.3744568383745049,0,0,2.300770308123249,2.351944020184138,TCF7L2
GO_Biological_Process_2021,positive regulation of phosphorylation (GO:0042327),1/253,0.3597873952216893,0.3744568383745049,0,0,2.300770308123249,2.351944020184138,IFNG
GO_Biological_Process_2021,positive regulation of cell differentiation (GO:0045597),1/258,0.3654415115047533,0.3795270515627524,0,0,2.255436026550698,2.2704325015265074,TACSTD2
GO_Biological_Process_2021,protein-containing complex assembly (GO:0065003),1/267,0.3754969205154104,0.3891367659187479,0,0,2.1781291463954005,2.133488408785503,TCF7L2
GO_Biological_Process_2021,DNA metabolic process (GO:0006259),1/277,0.3864880733150557,0.3996731675006439,0,0,2.098145780051151,1.9946112440626496,TCF7L2
GO_Biological_Process_2021,proteolysis (GO:0006508),1/287,0.3972912154503812,0.4099707223264572,0,0,2.023755656108597,1.86809996114353,TPSD1
GO_Biological_Process_2021,extracellular matrix organization (GO:0030198),1/300,0.411059353902692,0.4232776786471456,0,0,1.934487507377533,1.7197935600561025,TGFBI
GO_Biological_Process_2021,positive regulation of apoptotic process (GO:0043065),1/310,0.4214418407558947,0.4330493490817986,0,0,1.870930896630497,1.6166217943767651,MNDA
GO_Biological_Process_2021,supramolecular fiber organization (GO:0097435),1/351,0.4621818579735974,0.473907401939101,0,0,1.6483193277310924,1.2721676375347486,TGFBI
GO_Biological_Process_2021,positive regulation of transcription by RNA polymerase II (GO:0045944),2/908,0.4761020074791399,0.4871507882434237,0,0,1.2749347782460363,0.9461586089378522,TCF7L2;SALL1
GO_Biological_Process_2021,positive regulation of protein phosphorylation (GO:0001934),1/371,0.4810298858372653,0.4911568308022604,0,0,1.557631160572337,1.1399147918242116,IFNG
GO_Biological_Process_2021,positive regulation of macromolecule metabolic process (GO:0010604),1/384,0.4929353199756839,0.5022555256054763,0,0,1.5037628628474888,1.063727729325855,IFNG
GO_Biological_Process_2021,regulation of cell migration (GO:0030334),1/408,0.514221351077846,0.5228456085382711,0,0,1.4133545310015898,0.9400241650450148,MYADM
GO_Biological_Process_2021,neutrophil degranulation (GO:0043312),1/481,0.5737671637337849,0.5817280863229477,0,0,1.1939338235294117,0.663267970921398,MNDA
GO_Biological_Process_2021,positive regulation of gene expression (GO:0010628),1/482,0.5745314502034886,0.5817280863229477,0,0,1.1913904855081323,0.6602691307830125,IFNG
GO_Biological_Process_2021,neutrophil activation involved in immune response (GO:0002283),1/485,0.5768163302238628,0.5828248336636948,0,0,1.1838235294117647,0.6513768562191553,MNDA
GO_Biological_Process_2021,neutrophil mediated immunity (GO:0002446),1/488,0.5790892885418465,0.5839049998810718,0,0,1.1763498007005675,0.642638251179371,MNDA
GO_Biological_Process_2021,positive regulation of intracellular signal transduction (GO:1902533),1/546,0.620772401266703,0.6246361299052924,0,0,1.048030221262817,0.4996911338984534,TCF7L2
GO_Biological_Process_2021,negative regulation of cellular process (GO:0048523),1/566,0.6341935630236774,0.6368196233260529,0,0,1.0098906819364917,0.4599052937912232,TGFBI
GO_Biological_Process_2021,positive regulation of cellular process (GO:0048522),1/625,0.6711529687086765,0.672539648396091,0,0,0.9116233031674208,0.3635172644790825,IFNG
GO_Biological_Process_2021,regulation of apoptotic process (GO:0042981),1/742,0.7340226107253937,0.7340226107253937,0,0,0.7630388187663729,0.2359433886899851,MNDA
